Tiền và các khoản tương đương tiền,Đầu tư tài chính,Các khoản phải thu,Hàng tồn kho,Tài sản cố định,Bất động sản đầu tư,XDCB dở dang,Tài sản khác,Nợ phải trả,Vốn chủ sở hữu,Doanh thu kế hoạch năm kế hoạch,Lợi nhuận kế hoạch năm kế hoạch,Tổng nhu cầu vốn,Nguồn vốn cần vay,Thời gian sử dụng hạn mức (năm),Phần trăm chấp nhận cho vay
758566594.8846438,501904455.34402996,2812543767.880289,1741976629.773525,5002342590.875716,3152958335.929188,1492986622.449025,396118678.4542568,8006487763.714866,743668080.6703994,3855824074.323584,342078498.4929772,2390191659.096376,4474348923.427594,5,0
823820252.1023853,830065995.893332,2460575414.5086966,2350897831.4008107,3958441593.514922,3681574376.3054924,390292185.8970764,224087489.65240422,2916651795.472494,8749271914.434214,3246497352.3755217,1720067311.5800428,6329358488.153626,3737040459.38703,3,0
360739745.4171136,1250059567.845042,59845168.88047289,257445757.66569045,64883541.376857504,2995689578.131594,1376354866.5419028,446461917.08207923,3766201748.3962026,7011376035.574727,5619137722.8677435,3745703600.891667,2590585670.5685964,1589403124.6456015,2,1
176020511.58091906,712780606.5708871,45983247.01541966,552032293.2865947,2108480557.6516778,598460921.7421364,522824050.66820896,947075900.3771456,8865648885.090199,6898026491.953956,2878230333.873297,2092676394.964636,5771045420.616188,1559139970.0445716,2,0
494783354.2348134,905227901.2330774,2335161776.2653346,287972474.7799345,959751174.9433858,641228811.9084657,346029209.77190137,163162475.27468792,198016003.46064022,3465675520.7330317,8673054767.422968,2184672638.025412,4500223674.645168,1644732534.5348454,5,1
471159818.6919168,371981192.9049151,2954884530.5786448,1906192117.124474,2939945886.7010703,244821466.8288418,1702845478.8078356,92556295.54810649,7811072747.039169,723757696.2521973,5408632195.907219,3972596705.5050035,6931857766.498042,4313603090.981878,4,0
726775570.0711323,122215516.94367586,1406314951.449865,247711217.39658,2164307135.445424,1185339996.491857,1009933512.4507413,63203677.4370592,7590429955.855414,2386412010.4378633,5368289380.42343,4167927282.2552567,6781431097.818297,1239144806.218033,4,0
973318929.8729445,702998349.6916101,1310726699.1508534,288953769.1452705,6866691849.058602,317052438.6624979,600957997.173328,127743174.94975293,2398595810.406704,7679038808.058089,1313366964.542968,3958084569.46418,1858171677.5413938,3272879250.9590898,4,0
533625784.5087855,134358012.89506912,841957084.9392221,799860281.0985357,4567932939.478409,4030411368.502249,815345650.3617855,66647884.82864268,7404168766.545904,1639075236.0993423,5525866590.496987,1776349886.6624897,8494836519.409359,4180496873.4088316,5,0
733060692.1178794,606443074.2473793,2006568547.7294002,818002245.1968364,7362098435.398311,96719529.02329734,832209976.8519903,686314351.1084694,3005675954.608931,8050361311.777738,2724833623.194016,1143927960.8748548,7239642705.309835,1967359694.5439665,4,0
353826755.9841667,1676821588.9582145,1425515245.5937183,1676935838.7107368,5739495738.958957,2913464459.4171267,1542368440.7898192,121814746.32284372,5679345673.784298,4831075548.053609,4121281770.559743,1796919735.864331,4840278802.139082,354381554.44948786,5,0
601576869.3288722,740192377.9720378,519205751.78223616,106237216.04406002,5923227283.390354,4052970372.271674,1774648586.7498486,201452712.844827,4049560837.33842,6436538031.442504,4889974572.212798,3508410747.572423,5081846313.623231,3806327333.3082633,1,0
119751292.50429423,394590913.4643206,1454496464.9946887,1849880643.7084732,7892394624.303266,4476417695.835886,956569010.915051,647303294.4528483,956897239.9970624,4093699727.2633724,4353769307.325823,1826749379.370921,7476645828.411012,148353831.73437768,5,1
815859413.0480868,1805114411.4075985,1141585615.0265782,1241007416.6839209,7632362903.54472,2059086173.3176372,652543498.3433703,448927093.9432986,8063462318.425883,8392138156.587113,7303599935.843308,281634716.43749756,4408956489.698643,4162847857.865465,3,0
347602607.9888848,1282305191.2616901,2671621621.1474333,544408286.4337242,616505332.0464034,3112202999.441779,1457256657.9910579,59391445.73319296,4930076294.999449,2172131819.5607357,985223627.5592462,4004780931.0498853,4358535554.199137,1836260176.026803,4,0
84641140.80362122,1976621085.0710933,2319328098.136819,1963505418.8774102,5226223030.823378,4756812457.682533,1811569406.1479974,970820743.655026,4362209130.228623,5160452203.704131,1589226994.4577394,321818908.0572225,5708643206.711097,4016538696.6566405,4,1
990608575.8312691,607500324.7084272,2109717378.359072,995725146.7818282,3747155345.083738,3364620047.7125497,237029305.94618326,601931380.1299477,7921504124.121483,640661796.7083671,1497211229.4843864,4980687318.907075,885941582.1459342,2749537814.874586,2,0
902279287.8263055,408734456.78053224,994937464.9922715,2484193379.081141,5416755069.455888,4507439991.762483,1595655523.745466,615722585.2245976,2985784518.2635736,4334236634.848911,7369817009.771656,4308527970.743191,5281047242.988606,1828120314.9988225,5,0
201446178.9473093,602901163.4241512,436053838.247768,2968403139.899636,7770623546.265584,3427774206.2422647,1118771927.7592945,853320057.4523122,5154563345.39198,8754974880.596397,1152196117.5647507,4781905059.830021,2092781229.7762957,4501676070.721925,1,0
366385841.03094405,1626859794.8687224,2596743372.7999735,2339296364.218033,157820431.69410944,358626399.36838216,1736534161.044342,909547958.6642693,7946363327.492509,811421090.9915206,8745837640.295385,4167115024.90842,1138668231.4165077,3846870238.053393,4,1
937034108.0648885,311541772.69465417,1041387211.6490538,2231540117.890785,148163787.0458737,1000477339.9527507,1033068831.070949,61804906.321212575,3118784640.8575644,4570372806.419267,8725571084.99934,509841639.65988946,7357187306.697813,449501816.0594016,2,0
797347084.1860926,489745828.18462425,1787010644.852881,1071908827.5500236,609865547.6081723,4703446165.870945,1726525814.1717472,73004570.58119246,7152143675.059653,5428710677.151503,8927167375.28659,2096682001.5515602,3498169413.847474,4656427565.087551,5,0
906880159.6713952,1406249588.33683,1780660192.3941565,1608471015.1720867,7880223035.733491,4224459248.308915,1113423180.9228826,777668167.0320283,4653617190.445165,8387077796.69277,8819233525.881723,4540134540.782949,4575047551.46532,2361687924.5165634,2,0
564737029.5511799,1478620858.4416232,2785598183.28832,167517183.22371125,3213662757.9873514,2125154492.9040022,298315701.55791444,697355507.1198618,1462011104.4275413,2690779532.6993704,1426275583.390563,458942573.6921376,2711767088.896846,787368426.2709348,1,0
246900639.36774758,1918094264.8994868,531736428.16523635,2184732350.7040277,3372513593.2001953,822405791.2817215,19842084.149057206,220728347.66122788,413294531.132258,4536406912.595781,5951014443.422512,1529702394.7281523,375063629.8022638,3867497544.882141,5,0
230918259.7010611,1960501836.9001858,2319503479.089944,2028370493.474486,3141358936.718021,802708662.1829654,1243827338.015904,324620901.1814829,6554192343.622863,8885018752.961308,3657244076.0543585,2338157854.7837076,4037287216.746548,2612185062.838837,4,0
528041834.31135327,1330426926.8451035,1398519921.0750868,815362506.6685573,2117114438.1044116,4526212822.154703,1188301768.8078063,612985744.7500559,2393781914.0294976,6925790632.119465,6613227136.446094,2252322693.3331017,6777321584.143637,3380032320.894885,5,1
924379971.2816768,731961295.6378903,540760994.5307277,1607067928.7043302,397819607.969217,847715246.9785328,428345477.2945821,790045586.1876882,7350772934.805285,7297522908.446974,3712669666.8490705,4719787221.311443,6849145366.492013,3485486930.1065307,4,1
633429047.7891667,911498191.2469522,2510203049.7450857,2041148434.8386343,8163297091.68594,1943674244.890215,1702756878.1473415,605140633.4352788,1740910281.3067048,7028991253.921841,3510823754.1971974,1978617348.1295767,8306207396.706216,1026096773.866359,3,1
39218576.147753224,884142744.5411893,2464014535.696136,1110003301.5747411,2134223225.1377978,4506005417.924575,1736842911.4006922,793008762.9003701,5132314678.582674,4646729691.717415,8145165009.58089,1198611391.1967318,7579591086.939323,4855785698.861203,4,0
562673349.3602234,780882173.8954085,139743581.3419838,2179568154.239044,8050766591.694633,186495693.72059715,1610315300.4590003,232474952.33966357,886550039.9888289,3920499525.900482,4501465747.436598,2227447946.9247904,8842766880.205647,572438273.8088827,2,0
610398674.2281553,683107998.9725114,2134131252.3248246,2392170648.788714,8603617669.18882,3161090879.440798,1873807526.5628016,334458804.5705292,6635121784.060278,2308222334.211786,6683847903.523598,1982988756.8548734,5187493806.011992,3048682836.011006,1,0
583647257.6333023,344121651.5144565,477489260.7855331,678374798.7004644,5211032251.223024,1765966030.16667,1018259933.7126453,106115010.56976655,6903041248.386671,4204382228.7544045,5884262621.109588,3118397063.9901347,553333189.7408507,774335135.861796,5,0
692620792.8579849,738656484.5516315,1838873842.3738241,910749824.8852184,3381848927.0781527,556760893.8846477,1407589889.1085827,984890359.8340368,8253087175.505628,204111243.78889474,5953605381.606621,4970765127.870369,7784221383.826514,4392630942.826213,3,0
297046270.74796104,1938767171.316325,1938531841.6044135,1210673133.1903996,6903885653.8619175,2846269069.868819,1809889011.136774,809945304.9052591,5074170138.833798,892056686.071759,3207146924.040161,2759329144.829165,8573109213.8641205,907568700.0140336,3,1
148046482.09549022,1765491122.7184107,2002428760.2929502,714677650.3905158,277177367.2560544,2434807909.392551,917933647.4398166,717209110.7161064,1002652996.9624212,2599573272.3182783,2346790237.867903,2313822807.022124,4231139619.4292064,2233133573.3441176,3,0
751298385.803215,1238480007.0224895,377888650.0904346,2329066578.55494,8363358675.803832,514023660.1827781,1240671164.1572905,198838402.62449533,7458498586.217858,3015993586.0090895,7980340586.095694,2971291297.4371986,1114034021.1102846,480016200.1577635,2,1
200371322.49891326,393683901.493819,1802981408.5296426,1719809763.7204034,3700850956.057374,1350712110.7321696,1030452109.0542086,700190452.8594635,2859352385.07183,6373505696.520275,318849856.6589836,4899096619.833892,319151930.75989234,2267764975.7798734,4,0
118588165.61688775,1758542837.3983219,317592370.1562143,1146507483.4398,2811989171.869037,3706973804.6358533,1966671853.3249607,863100718.1411564,8101361160.460466,1560989705.8919227,1639037723.2773244,3125875551.399711,5560240563.827303,70108306.58972365,3,0
362580301.725842,630613339.2700648,2241751477.7409434,58024984.23573148,1186067770.222785,3784134182.9090447,880882298.6740346,811297158.8266364,8801619440.186525,7166039982.116654,1281806434.0800245,619058339.9411693,6041850594.270002,2245177376.3562975,1,0
833590346.4314016,1095972592.2412739,209959005.1347819,984354704.9466575,8598774354.125423,3001440005.5043106,640893363.0196675,755911942.6410952,1235772592.6707258,7211198014.148198,8549545394.589408,4563876327.584296,244315988.20928413,3455066899.3875375,1,0
86697766.37528417,1824471627.6828396,2278276882.613307,2511140904.353147,7308718143.177627,570226153.987278,1262966308.5168717,390221188.9079011,792488912.535438,5291596052.816388,144734717.58200866,2956154782.457882,8548422381.165055,955008610.2470537,5,0
199583551.9477933,676033310.0859138,2652807364.1759076,2233099527.06169,6529267453.984747,4268397214.9787464,568584461.3252468,768129405.0727144,8083550183.397607,4433638740.3413315,171398470.0424698,794736434.2186257,4925909078.664652,2787279424.4545755,1,0
477883081.36146426,1827552040.1917055,909654094.4917562,211463456.56230012,8382132902.771857,880065832.3066151,1716558163.4824204,487149759.32708406,8094941919.3593,4217241911.9808283,2117881318.6677694,1156307145.8071544,5549237553.210812,2398198949.6781454,4,0
291208736.41498613,477905432.237557,2339310114.705695,2406321610.083569,8640488746.325693,3610273164.185834,1785551884.693352,407502929.36294055,5287519676.900029,3796441523.047808,2583878295.8575764,607074245.9684268,5120940454.836269,1708155358.45629,4,0
723052703.8808268,1858119176.62225,1264213203.7514644,545373637.5157094,2452600439.4369836,232069625.22729737,696690100.1203018,964958408.1925485,7998685174.1916895,815402923.804861,5082439398.250899,4803997489.893644,2920726793.7182274,3370454813.3576236,3,0
676527914.5996159,723744289.7713606,2397186548.261865,2961290524.532733,7089398431.335881,1672512621.3702946,723155825.9067385,150936540.84409764,8378167817.071257,5905883052.193975,8654940555.67744,358895282.62072146,8115177085.907009,4975934102.36829,4,0
843303781.1914154,755456405.5467114,2065032061.5975945,2606955216.5824733,6914482425.388736,2402240738.0362563,182386348.32523018,865395358.0709741,5020736611.913383,5204124086.657567,4238878229.4579315,3823315833.618949,133907242.19345175,4692006588.835365,4,0
207823959.37291914,1110485764.0749683,881638726.6698192,2740648913.516159,5037979918.376476,159260954.92562997,519219442.8971246,325489783.0025441,6194427251.191529,161592191.7476532,2670137616.548015,1691604184.648599,6750021648.386193,4852010245.024759,3,0
650674160.734457,700582681.257539,597326303.4121634,2310656683.137349,1396308313.1707754,874337032.9321797,145120285.16489753,518830683.27189904,5541476098.447831,1840207973.993242,7371302819.244752,410157672.9023635,3311395499.2492204,150054293.76974696,5,0
775860828.4272759,905464999.7244704,2745931565.6719112,2135222650.204671,8466091997.174874,1608173059.7736826,1516892471.7556791,366121306.527163,1612662375.4048808,3938192133.2300696,3533460885.9093485,2172066958.7270803,1792991828.0808094,1319154331.2828853,4,0
67353787.16498348,1007634710.535885,2520157928.47965,740867582.6551712,2872670830.049412,4912886644.118293,368834744.8870488,505681523.24811685,3954310533.174071,8113743612.45508,1361546937.3259974,6347477.98765344,3981345118.177023,4617643067.160114,4,0
41638827.95604693,987128901.6741008,1986508014.7011561,1763331261.319421,5230970310.670535,3901789700.8784413,167082806.222669,819310550.6788789,6148389754.136982,8912703362.600487,7171754979.508043,4087276869.0986805,1862510761.75702,289049668.4390941,2,0
561462046.370477,1922607816.2731001,1061127422.224228,2092310313.0850074,223453416.43716836,4206668429.15494,337003269.237206,187098143.08407986,5511906630.254719,6766910217.4553385,121488058.48453195,2711863986.622725,7832593583.872111,1855804457.4254067,5,0
589915494.2258621,570759021.0724734,1541168962.8076453,871378079.3475825,3890846884.8217006,3344234107.429766,760893219.8623675,756019092.4131165,1975125510.0594275,6749089054.05292,1925522136.6549814,2261474025.557602,7180893837.073796,3278400849.4364147,3,0
395844715.9073792,576313363.8733809,1682435110.0533102,1200940917.2876625,5571202710.443198,1476124652.2245474,850761830.1575078,448659527.04070115,8192344450.238094,3749166016.345223,5752684895.540057,4146991381.346486,7727271755.290687,4915785480.656019,2,1
40892947.52576933,1677464162.951438,276488454.3735946,2841680390.7976575,3459590321.371796,3553050559.5489993,1798171579.780173,935275500.9913102,7067411640.495072,5147133145.954956,1011915336.3077148,2599004872.9027123,7539251022.151104,1415071491.1812553,2,0
404912211.25613195,790097595.2803203,2917256919.952664,1229792931.3123736,4320101579.618561,3375230078.1837935,566425433.9689633,549252411.223252,662695250.5301769,2110697645.9142132,2376782460.831573,2978514750.8885756,7440842127.479692,3832709858.4362926,5,0
643878098.435512,155662316.38191295,293621242.9588859,952987607.7971017,1768625468.133098,3057556881.808606,1438276785.0085678,46168523.97897721,3129501244.4351954,6648604868.370853,3600408750.9327774,4075013105.4190946,5274670416.526193,3318826773.6862473,4,1
